0	1	293680	5040290	294680.0	5040290.0
1	1	293680	5040290	294546.0254037844	5040790.0
2	1	293680	5040290	294180.0	5041156.025403785
3	1	293680	5040290	293680.0	5041290.0
4	1	293680	5040290	293180.0	5041156.025403785
5	1	293680	5040290	292813.9745962156	5040790.0
6	1	293680	5040290	292680.0	5040290.0
7	1	293680	5040290	292813.9745962156	5039790.0
8	1	293680	5040290	293180.0	5039423.974596215
9	1	293680	5040290	293680.0	5039290.0
10	1	293680	5040290	294180.0	5039423.974596215
11	1	293680	5040290	294546.0254037844	5039790.0
