0	1	287253.8650034802	5045798.390559809	293705.14412226493	5043624.798194159
1	1	305137.6825463591	5042524.087474426	289665.7691916043	5038923.521074195
2	1	287243.59821450413	5045804.9862881955	295575.0389856298	5036051.941328658
3	1	305143.92548370233	5042550.924362074	289728.73921633716	5042276.891505909
4	1	287270.21906504116	5045811.722573638	294020.02777826117	5037131.99266078
5	1	305162.55715927784	5042554.671477834	299460.0430612487	5049431.265899973
6	1	287242.44371244014	5045792.446628087	300627.15578823764	5053083.832991808
7	1	305145.41340519313	5042526.421207656	297098.04177826276	5042838.277474375
8	1	287238.8368267025	5045794.851997625	297769.6681128291	5042733.2768520275
9	1	305171.1481495659	5042520.127271336	294834.51440047834	5048335.914651899
10	1	287277.84829610935	5045790.221507253	298187.65976407536	5047806.045226367
11	1	305148.1256239501	5042536.852794365	293063.1145088907	5047532.522463022
12	1	287270.0495082918	5045801.280990166	289487.0065416081	5041732.919951602
13	1	305151.72805564705	5042511.771302581	295109.3199043098	5046290.956469137
14	1	287228.72320503753	5045813.246724268	298923.74590938597	5046055.200780994
15	1	305154.69742234	5042534.098215466	296835.56380550086	5038056.5168075245
16	1	287266.5245404863	5045810.383325253	297359.9540414128	5050859.763269472
17	1	305158.09572474536	5042549.670073218	290519.8306528983	5038013.326827581
18	1	287277.97686567006	5045820.085172819	302478.73487312073	5053076.739074128
19	1	305155.7366005008	5042527.449214356	301336.76565442834	5049970.908817676
20	1	287245.54502738296	5045817.4610207165	298345.9494852581	5050620.953350377
21	1	305150.88711508067	5042548.320410711	299845.9619354097	5043551.884119707
22	1	287251.4493839339	5045803.559721537	290578.5257868516	5043947.824765772
23	1	305167.627030314	5042545.335138056	300783.69698410213	5052926.669285419
24	1	287265.4937955776	5045802.52773722	292567.27262432466	5045636.743841996
25	1	305154.6923840155	5042533.598982873	295374.48434846173	5048477.791434416
26	1	287254.2118175055	5045797.988324219	293301.28020978894	5042189.3877127515
27	1	305147.426281033	5042525.257137538	297938.6058587942	5046889.360272756
28	1	287262.7475548588	5045805.520861755	289966.37438451394	5039810.282368023
29	1	305144.0833594712	5042530.818722622	293662.6467706273	5049559.093254502
30	1	287253.6092104467	5045797.015350744	291822.44748575526	5037561.116082952
31	1	305151.16065999377	5042546.095072209	297444.09251781733	5044967.210269592
32	1	287256.22929453437	5045817.279911942	302992.9430844028	5053385.524352003
33	1	305164.09954446164	5042522.73497553	300916.3197566273	5052101.532180584
34	1	287252.2223618493	5045805.013740535	296457.15727366455	5036949.546281777
35	1	305152.9221037283	5042539.983260631	298207.9072331556	5053960.2794266865
